Date,Open,High,Low,Close,Volume,Change,ma5,ma10,ma20,Kospi,S&P500,rsi,%K,%D,bb_upper,bb_sma,bb_lower,volume_ma5,momentum,high_low_diff
2010-06-11,104000,105000,102500,103000,457232,0.004878048780487809,102400.0,104200.0,106275.0,1675.339966,1091.599976,40.29850746268656,48.38709677419355,45.16129032258065,116031.09222939081,106525.0,97018.90777060919,386841.0,0.0,2500
2010-06-14,103500,104000,100500,101000,770796,-0.01941747572815533,102200.0,103500.0,105550.0,1690.599976,1089.630005,40.29850746268656,35.483870967741936,43.01075268817204,114999.14379544734,105875.0,96750.85620455266,425723.8,-1000.0,3500
2010-06-15,101500,101500,100000,100500,475216,-0.004950495049504955,101800.0,102650.0,104875.0,1690.030029,1115.22998,46.55172413793104,32.25806451612903,38.70967741935484,113338.43571934362,105125.0,96911.56428065638,442899.8,-2000.0,1500
2010-06-16,101500,101500,99900,100500,588117,0.0,101500.0,102100.0,104525.0,1705.329956,1114.609985,55.102040816326536,20.454545454545457,29.398826979472144,111761.85051096758,104450.0,97138.14948903242,511807.4,-1500.0,1600
2010-06-17,100500,103500,100000,100500,663445,0.0,101100.0,101750.0,104050.0,1707.920044,1116.040039,11.999999999999986,6.25,19.654203323558164,111467.06754485978,104100.0,96732.93245514022,590961.2,-2000.0,3500
2010-06-18,101000,102000,100000,101500,489330,0.00995024875621886,100800.0,101600.0,103650.0,1711.949951,1117.51001,20.0,15.178571428571427,13.96103896103896,110574.84744301222,103675.0,96775.15255698778,597380.8,-1500.0,2000
2010-06-21,101500,102000,100000,100500,754193,-0.009852216748768461,100700.0,101450.0,103300.0,1739.680054,1113.199951,20.0,7.608695652173914,9.679089026915113,109685.20204996064,103225.0,96764.79795003936,594060.2,-500.0,2000
2010-06-22,100500,101500,100000,100500,458046,0.0,100700.0,101250.0,103200.0,1731.47998,1095.310059,23.80952380952381,9.722222222222223,10.836496434322521,109114.72840164664,102875.0,96635.27159835336,590626.2,0.0,1500
2010-06-23,100500,101000,100000,100500,398825,0.0,100700.0,101100.0,103325.0,1725.819946,1092.040039,29.411764705882362,12.280701754385964,9.8705398762607,109103.5069329187,102775.0,96446.4930670813,552767.8,0.0,1000
2010-06-24,100500,101000,100000,100500,332013,0.0,100700.0,100900.0,102850.0,1739.869995,1073.689941,33.33333333333333,13.461538461538462,11.821487479382215,108922.76383486239,102900.0,96877.23616513761,486481.4,0.0,1000
2010-06-25,100500,107000,99900,106500,1830190,0.05970149253731338,101700.0,101250.0,102725.0,1729.839966,1076.76001,68.0,92.95774647887323,39.56666223159922,108041.06304663418,102725.0,97408.93695336582,754653.4,5000.0,7100
2010-06-28,107000,107000,105000,106500,597171,0.0,102900.0,101800.0,102650.0,1732.030029,1074.569946,66.66666666666666,92.95774647887323,66.45901047309498,107385.94433292895,102600.0,97814.05566707105,723249.0,6000.0,2000
