Date,Open,High,Low,Close,Volume,Change,ma5,ma10,ma20,Kospi,S&P500,rsi,%K,%D,bb_upper,bb_sma,bb_lower,volume_ma5,momentum,high_low_diff
2007-08-22,124961,125945,120534,122010,617967,-0.0312437968954703,118172.0,123288.6,134431.85,1759.5,1464.069946,33.56692062770071,33.33500627352572,34.185983580262736,164284.83603613524,134431.85,104578.86396386477,557341.8,3444.0,5411
2007-08-23,125945,128404,123977,127913,442550,0.04838128022293264,121812.6,122698.2,132488.55,1799.719971,1462.5,41.09539455365596,54.92985971943888,42.53037309201747,158256.0639292625,132488.55,106721.03607073746,483036.4,18203.0,4427
2007-08-24,130373,134800,129881,131849,536069,0.030770914606021327,126142.0,122550.6,131701.4,1791.329956,1479.369995,47.88720297738334,74.60476221204104,54.28987606833521,156468.67635961785,131701.4,106934.12364038214,507303.6,21647.0,4919
2007-08-27,139720,142180,132833,133817,527874,0.014926165537850089,128306.8,123288.6,131111.05,1803.030029,1466.790039,48.96545923516877,75.0014945895857,68.17870550702186,155029.34120348562,131111.05,107192.75879651435,497384.4,10824.0,9347
2007-08-28,135784,136768,130865,133817,470881,0.0,129881.2,123682.2,130053.3,1829.310059,1432.359985,52.59274873524452,75.0014945895857,74.86925046373749,151244.1750779297,130053.3,108862.42492207029,519068.2,7872.0,5903
2007-08-29,126437,129880,126437,127913,664107,-0.04411995486373177,131061.8,124616.9,128724.95,1826.189941,1463.76001,45.714036819792085,57.35338076164286,69.11878998027142,146528.73181558188,128724.95,110921.16818441811,528296.2,5903.0,3443
2007-08-30,130372,131356,126437,128897,567095,0.007692728651505387,131258.6,126535.6,127913.2,1841.699951,1457.640015,46.80832660592781,60.2947330663,64.21653613917618,143961.0831081434,127913.2,111865.31689185662,553205.2,984.0,4919
2007-08-31,127912,128404,124961,126437,436102,-0.019085005857390036,130176.2,128159.1,127199.8,1873.23999,1473.98999,50.0,52.941352304657144,56.86315537753333,142079.38227483846,127199.8,112320.21772516156,533211.8,-5412.0,3443
2007-09-04,139720,144640,138245,138737,458581,-0.027587560365310848,132931.4,131406.3,127765.6,1874.73999,1489.420044,56.00032522087918,83.56351283621986,65.59986606905899,142794.57313250922,127396.6,111998.62686749079,519353.2,4920.0,6395
2007-09-05,141196,141688,135785,139721,464058,0.007092556419700635,135293.0,133177.4,128233.0,1865.589966,1472.290039,66.66666666666666,86.30339143509495,74.26941885865732,143609.9113238373,127618.0,111626.08867616269,517988.6,5904.0,5903
2007-09-06,137752,148575,136276,148084,747703,0.05985499674351025,139130.4,135194.5,128946.35,1888.810059,1478.550049,80.46909737661183,98.76784862857286,89.54491763329588,146916.09713475232,128503.55,110091.00286524769,534707.8,20171.0,12299
2007-09-07,152512,156447,149560,155464,1037371,0.04983657923881046,144935.8,137556.0,130053.3,1884.900024,1453.550049,82.39478957915831,97.62135217538595,94.23086407968458,151521.48737855238,129585.9,107650.3126214476,628763.0,26567.0,6887
2007-09-10,151036,156939,149560,154480,562347,-0.006329439613029342,147297.2,139622.3,131455.45,1835.869995,1451.699951,77.11918419375398,93.50879045456946,96.63266375284275,155219.7021627308,130643.65,106067.5978372692,654012.0,28043.0,7379
2007-09-11,154971,157431,152512,153496,484814,-0.006369756602796484,150249.0,141590.2,132636.2,1847.359985,1471.48999,74.56182580012481,89.33517630159633,93.48843964385058,158501.180088017,131996.6,105492.01991198302,659258.6,14759.0,4919
2007-09-12,156447,156447,153496,154972,601388,0.009615885755980713,153299.2,144296.1,134456.5,1813.52002,1471.560059,80.73322642002015,92.64960841752855,91.83119172456479,161642.23816642445,133251.15,104860.06183357556,686724.6,15251.0,2951
2007-09-13,156940,160876,152512,160876,1105024,0.038097204656325045,155857.6,147494.0,137014.8,1848.02002,1483.949951,80.73358569377366,100.0,93.99492823970827,165407.7722249909,135366.65,105325.52777500908,758188.8,12792.0,8364
2007-09-14,159891,160383,156448,156448,652922,-0.027524304433228064,156054.4,150495.1,139327.1,1870.02002,1484.25,72.72676878730206,87.6708896004455,93.44016600599134,166590.50011483286,137703.55,108816.59988516712,681299.0,984.0,3935
2007-09-17,156447,157923,150544,154480,434160,-0.012579259562282674,156054.4,151675.8,140901.45,1871.680054,1476.650024,69.09033795894233,82.19128497842128,89.95405819295559,166635.2832754893,139917.45,113199.61672451074,655661.6,0.0,7379
2007-09-18,157431,157431,146116,146116,283444,-0.05414293112377011,154578.4,152413.7,141910.0,1838.609985,1519.780029,59.84187699054142,58.902965334818326,76.25504663789503,166686.11247997434,141073.6,115461.08752002566,615387.6,-7380.0,11315
2007-09-19,151528,153496,148576,153496,378405,0.050507815708067616,154283.2,153791.2,143484.3,1902.650024,1529.030029,69.99953094951454,79.45148266740915,73.51524432688291,167597.00822357228,142451.15,117305.2917764277,570791.0,-1476.0,4920
2007-09-20,153495,153495,146116,146608,484093,-0.04487413352790948,151429.6,153643.6,144419.05,1908.969971,1518.75,62.67552209323962,60.272866490324375,66.2091048308506,166953.70434367118,143681.05,120408.3956563288,446604.8,-14268.0,7379
2007-09-21,147100,151035,146116,148576,371032,0.013423551238677334,149855.2,152954.8,145255.4,1919.26001,1525.75,65.95695607674676,50.97843848391853,63.56759588055068,166846.14522427987,144714.2,122582.25477572017,390226.8,-7872.0,4919
2007-09-27,149560,162352,148084,162352,731247,0.09272022399310798,151429.6,153742.0,146682.15,1945.280029,1531.380005,66.66619616920971,100.0,70.41710165808097,168837.51580610021,146239.35,123641.18419389981,449644.2,7872.0,14268
2007-09-28,159399,159891,155956,157432,442526,-0.030304523504484093,153692.8,154135.6,147862.9,1946.47998,1526.75,61.84159501490981,81.13207547169812,77.37017131853888,169751.54319846595,147420.1,125088.65680153406,481460.6,11316.0,3935
2007-10-01,157431,158907,152020,153496,474068,-0.025001270389755526,153692.8,153988.0,149142.05,1962.670044,1547.040039,53.84615384615384,45.45454545454545,75.52887364208118,169931.52334992134,148404.05,126876.57665007866,500593.2,0.0,6887
2007-10-02,157431,158415,153496,156448,487385,0.019231771511961204,155660.8,153545.2,150519.6,2014.089966,1546.630005,50.74626865671642,63.63636363636363,63.407661520869055,169326.61443446646,149830.8,130334.98556553351,501251.6,9840.0,4919
2007-10-04,156447,156939,149068,153004,626491,-0.022013704233994735,156546.4,153200.8,151847.95,2003.599976,1542.839966,48.92086330935252,42.42424242424242,50.50505050505049,167883.45214572843,151036.15,134188.84785427156,552343.4,4428.0,7871
2007-10-05,151527,153003,145132,145132,763428,-0.05144963530365221,153102.4,152266.0,151970.9,1996.030029,1557.589966,44.444444444444436,0.0,35.35353535353534,164623.885549913,151970.9,139317.914450087,558779.6,-17220.0,7871
2007-10-08,148575,151527,145624,145624,568835,0.003390017363503528,150740.8,152216.8,152315.25,2012.819946,1552.579956,43.70860927152317,2.857142857142857,15.093795093795082,163769.88544642593,152315.25,140860.61455357407,584041.4,-11808.0,5903
2007-10-09,146607,147591,144148,145132,473703,-0.0033785639729715378,149068.0,151380.4,152585.8,2014.130005,1565.150024,38.57142857142857,5.405405405405405,2.754182754182745,162995.9286629387,152585.8,142175.67133706127,583968.4,-8364.0,3443
2007-10-10,148576,153496,148084,153496,671558,0.05763029517956064,148477.6,152069.2,152856.4,2041.119995,1562.469971,47.972972972972975,51.35135135135135,19.87129987129986,163052.98325436263,152856.4,142659.81674563736,620803.0,-2952.0,5412
2007-10-11,151528,153003,148576,151528,543203,-0.012821181007974136,148182.4,152364.4,152659.6,2058.850098,1554.410034,47.972972972972975,40.54054054054054,32.43243243243242,162796.03181068282,152659.6,142523.1681893172,604145.4,-1476.0,4427
