Date,Open,High,Low,Close,Volume,Change,ma5,ma10,ma20,Kospi,S&P500,rsi,%K,%D,bb_upper,bb_sma,bb_lower,volume_ma5,momentum,high_low_diff
1999-08-05,43742,45149,40341,41162,1137810,-0.04876132371972641,42779.8,42134.8,41897.35,939.070007,1313.709961,42.20612506876949,48.23954258200421,66.27211020831244,46423.86394970148,41897.35,37370.836050298516,1485352.0,-3752.0,4808
1999-08-06,41396,42217,40458,41865,698630,0.017078859141927083,42592.2,42357.6,41806.45,938.26001,1300.290039,44.472869260805176,55.29140335038619,57.64536730531313,46254.31299841076,41806.45,37358.587001589236,1214078.0,-938.0,1759
1999-08-09,41045,42804,41045,42745,419740,0.021019945061507173,42697.8,42785.7,41844.6,948.969971,1297.800049,50.829171770470175,64.11876818136221,55.88323803791753,46311.849355028215,41844.6,37377.35064497178,1085090.0,528.0,1759
1999-08-10,42745,43624,42334,43390,824330,0.015089484150192956,42486.8,42938.2,42026.4,968.659973,1281.430054,53.134439332682746,70.5888253586117,63.332998963453356,46430.922384047895,42026.4,37621.87761595211,809606.0,-1055.0,1290
1999-08-11,42334,43859,41513,43272,1184730,-0.002719520626872529,42486.8,43008.5,42372.3,944.080017,1301.930054,51.66516651665166,69.40515598354901,68.03758317450763,45900.5795628584,42372.3,38844.020437141604,853048.0,0.0,2346
1999-08-12,43507,46205,43038,44680,1408290,0.032538361989277176,43190.4,42985.1,42659.65,949.349976,1298.160034,62.87464896604545,83.52893971311065,74.5076403517571,45935.61955676364,42659.65,39383.680443236364,907144.0,3518.0,3167
1999-08-13,44386,45969,43741,44914,1265540,0.005237242614144932,43800.2,43196.2,42677.25,917.469971,1327.680054,67.29593478494047,81.80878552971576,78.24762707545847,45999.70475989953,42677.25,39354.79524010047,1020526.0,3049.0,2228
1999-08-16,46790,50426,45852,49136,2642290,0.0940018702409049,45078.4,43888.1,42917.65,907.280029,1330.77002,68.67519391791237,87.20872583044125,84.18215035775587,47276.9953045395,42917.65,38558.3046954605,1465036.0,6391.0,4574
1999-08-17,50074,50308,43389,43507,2242210,-0.11455958971019209,45101.8,43794.3,42973.35,873.700012,1344.160034,51.92276156116759,31.393158155676748,66.80355650527791,47332.93739114755,42973.35,38613.76260885245,1748612.0,117.0,6919
1999-08-18,43272,45266,41337,44211,1692430,0.016181304157951493,45289.6,43888.2,43081.85,868.940002,1332.839966,48.45501296646301,38.373822508676255,52.32523549826474,47451.73658289531,43081.85,38711.963417104686,1850152.0,939.0,3929
1999-08-19,45148,45618,42804,42803,1085690,-0.0318472778267852,44914.2,44052.3,43093.55,871.179993,1323.589966,50.0,24.412493802677243,31.39315815567674,47458.90573880479,43093.55,38728.19426119522,1785632.0,-1877.0,2814
1999-08-20,42803,43741,42334,43272,724050,0.010957175898885563,44585.8,44193.0,43275.3,878.390015,1336.609985,52.405271077470246,29.062964799206743,30.616427036853405,47326.0573352984,43275.3,39224.54266470161,1677334.0,-1642.0,1407
1999-08-23,43976,44445,42804,44386,807920,0.025744130153448008,43635.8,44357.1,43571.4,917.580017,1360.219971,49.858288898496426,40.10907288051562,31.194843827466524,46951.607368288474,43571.4,40191.19263171153,1310460.0,-4750.0,1641
1999-08-24,45501,46204,43976,45149,959240,0.017190104988059396,43964.2,44533.0,43735.6,932.409973,1363.5,54.59891213799187,47.674764501735254,38.94893406048586,47085.709088561634,43735.6,40385.49091143836,1053866.0,1642.0,2228
1999-08-25,44445,46439,44445,45149,1934640,0.0,44151.8,44720.7,43864.6,963.0,1381.790039,60.89522872602066,47.06059390048154,44.948143760910796,47224.245056440224,43864.6,40504.95494355977,1102308.0,938.0,1994
1999-08-26,45149,45735,42921,42921,2136410,-0.04934771534253246,44175.4,44544.8,43764.95,959.880005,1362.01001,52.663706992230864,19.997868031126746,38.2444088111145,47111.74136047146,43764.95,40418.158639528534,1312452.0,118.0,2814
1999-08-27,43272,44327,42804,43624,927150,0.0163789287295264,44245.8,44415.8,43806.0,960.280029,1348.27002,52.23721048612879,25.16228407965673,30.740248670421664,47123.120691836615,43806.0,40488.879308163385,1353072.0,352.0,1523
1999-08-30,43390,44680,42921,42921,648770,-0.016114982578397163,43952.8,43794.3,43841.2,942.570007,1324.02002,48.8098259148353,17.4276598085598,20.862603973114414,47101.78274416998,43841.2,40580.61725583002,1321242.0,-1465.0,1759
1999-08-31,42685,44386,42568,44211,749920,0.030055217725588834,43765.2,43864.7,43829.5,937.880005,1320.410034,52.24910179640718,31.62064033447024,24.736861407562245,47082.630929136634,43829.5,40576.369070863366,1279378.0,-938.0,1818
1999-09-01,43976,44152,42685,43390,913170,-0.018570039130533122,43413.4,43782.6,43835.4,905.52002,1331.069946,46.820780757097786,22.587743426119484,23.8786811897165,47084.69941598754,43835.4,40586.10058401246,1075084.0,-1759.0,1467
1999-09-02,41630,43389,41630,43390,597420,0.0,43507.2,43841.3,43946.8,898.969971,1319.109985,46.2002592998903,22.587743426119484,25.598709062236395,46953.92701497802,43946.8,40939.672985021985,767286.0,469.0,1759
1999-09-03,42804,44797,42569,43859,640270,0.010808942152569667,43554.2,43900.0,44046.5,910.619995,1357.23999,33.813876449297595,28.112807936684874,24.42943159630794,46890.82498698356,44046.5,41202.17501301644,709910.0,235.0,2228
1999-09-07,45266,49136,45266,46790,2526520,0.03634631996278981,44515.6,44140.4,44336.7,943.919983,1350.449951,62.06719106079541,69.91922041287346,40.2065905918926,47272.97380646325,44248.75,41224.52619353675,1085460.0,3869.0,3870
1999-09-08,48549,50191,47260,47963,1666350,0.025069459286172213,45430.2,44421.8,44571.25,936.929993,1344.150024,63.3314383172257,73.9750029202196,57.33567708992596,47894.25453381664,44477.4,41060.545466183365,1268746.0,3752.0,2931
