Date,Open,High,Low,Close,Volume,Change,ma5,ma10,ma20,Kospi,S&P500,rsi,%K,%D,bb_upper,bb_sma,bb_lower,volume_ma5,momentum,high_low_diff
1999-11-04,31600,32900,31550,32000,312110,0.019108280254777066,32250.0,32105.0,34087.5,911.820007,1362.640015,29.85074626865672,39.6551724137931,31.73363605426628,38627.13538994975,34087.5,29547.864610050252,402914.0,0.0,1350
1999-11-05,32000,32300,31600,31650,333340,-0.010937500000000044,32040.0,31890.0,33830.0,913.090027,1370.22998,32.08556149732621,33.62068965517241,32.18784443394741,38305.59463852805,33830.0,29354.405361471952,365038.0,-1050.0,700
1999-11-08,31650,31850,31250,31350,369450,-0.009478672985781977,31720.0,31840.0,33477.5,907.599976,1377.01001,31.41361256544502,28.947368421052634,34.07441016333939,37527.90283896487,33477.5,29427.09716103513,352738.0,-1600.0,600
1999-11-09,31100,32000,31100,31600,361030,0.00797448165869219,31600.0,31860.0,33212.5,943.460022,1365.280029,31.77083333333333,33.92857142857143,32.16554316826549,37005.41236525789,33212.5,29419.587634742107,345144.0,-600.0,900
1999-11-10,31700,31700,30600,30750,820880,-0.026898734177215222,31470.0,31860.0,32930.0,938.76001,1373.459961,30.5,22.340425531914892,28.40545512717965,36561.49961774528,32930.0,29298.500382254722,439362.0,-650.0,1100
1999-11-11,30200,30500,29750,29900,1179270,-0.027642276422764178,31050.0,31650.0,32600.0,947.419983,1381.459961,30.5,5.263157894736842,20.510718285074386,36061.0615955832,32600.0,29138.9384044168,612794.0,-2100.0,750
1999-11-12,30000,30500,28750,29000,1092900,-0.030100334448160515,30520.0,31280.0,32247.5,969.26001,1396.060059,34.07821229050279,5.263157894736842,10.955580440462859,35664.866637755156,32247.5,28830.133362244847,764706.0,-2650.0,1750
1999-11-15,29000,31500,29000,31200,905070,0.07586206896551717,30490.0,31105.0,32057.5,974.72998,1394.390015,49.06542056074766,51.578947368421055,20.701754385964914,35245.351115852485,32057.5,28869.64888414751,871830.0,-150.0,2500
1999-11-16,30900,31200,30300,30400,662130,-0.02564102564102566,30250.0,30925.0,31832.5,1007.719971,1420.069946,48.38709677419355,34.73684210526316,30.526315789473685,34803.460326755936,31832.5,28861.539673244068,932050.0,-1200.0,900
1999-11-17,30400,31200,29000,29000,544930,-0.046052631578947345,29900.0,30685.0,31527.5,967.640015,1410.709961,36.36363636363636,5.263157894736842,30.526315789473685,34333.97278156836,31527.5,28721.027218431645,876860.0,-1750.0,2200
1999-11-18,29000,29700,29000,29150,311620,0.005172413793103514,29750.0,30400.0,31252.5,970.190002,1424.939941,33.014354066985646,8.421052631578947,16.140350877192983,33840.015573306766,31252.5,28664.98442669323,703330.0,-750.0,700
1999-11-19,29150,29850,28900,29250,386460,0.0034305317324185847,29800.0,30160.0,31025.0,993.109985,1422.0,32.03883495145631,12.048192771084338,8.577467765800042,33465.34078724561,31025.0,28584.65921275439,562042.0,250.0,950
1999-11-22,29300,29600,28850,28900,280110,-0.011965811965811923,29340.0,29915.0,30877.5,977.880005,1420.939941,33.33333333333333,3.614457831325301,8.027901077996194,33460.33300191655,30877.5,28294.666998083452,437050.0,-2300.0,750
1999-11-23,29800,30000,29050,29150,354150,0.00865051903114189,29090.0,29670.0,30765.0,974.049988,1404.640015,37.96791443850268,9.63855421686747,8.433734939759036,33446.14272574014,30765.0,28083.857274259863,375454.0,-1250.0,950
1999-11-24,29200,29250,28800,29200,271540,0.0017152658662091813,29130.0,29515.0,30687.5,969.289978,1417.079956,34.09090909090909,12.676056338028168,8.64302279540698,33458.56762629017,30687.5,27916.432373709828,320776.0,200.0,450
1999-11-26,28000,28300,27000,28000,431850,-0.010600706713780883,28710.0,29255.0,30267.5,949.159973,1416.619995,31.0880829015544,20.0,14.104870184965213,33431.69589594238,30487.5,27543.304104057617,344822.0,-1150.0,1300
1999-11-29,27200,27700,27150,27500,234200,-0.017857142857142905,28430.0,28885.0,29995.0,964.26001,1407.829956,30.456852791878163,10.0,14.225352112676054,33265.93363385942,30227.5,27189.06636614058,314370.0,-1750.0,550
1999-11-30,26600,27800,26550,26700,616190,-0.029090909090909056,27940.0,28515.0,29720.0,996.659973,1388.910034,26.442307692307693,2.912621359223301,10.970873786407767,33058.26347339157,29915.0,26771.736526608434,381586.0,-2200.0,1250
1999-12-01,26500,26650,25600,25700,547700,-0.03745318352059923,27240.0,28185.0,29435.0,999.159973,1397.719971,26.06635071090048,1.694915254237288,4.8691788711535295,33065.11453805932,29590.0,26114.885461940674,420296.0,-3450.0,1050
1999-12-02,26000,29200,25950,27900,768310,0.08560311284046684,27160.0,28060.0,29230.0,967.900024,1409.040039,41.596638655462186,38.983050847457626,14.530195820306071,32858.69752324135,29415.0,25971.302476758647,519650.0,-1300.0,3250
1999-12-03,28900,29000,28000,28200,512890,0.010752688172043001,27200.0,27955.0,29057.5,966.590027,1433.300049,46.46017699115044,44.06779661016949,28.248587570621467,32482.46107138345,29225.0,25967.53892861655,535858.0,200.0,1000
1999-12-06,28500,28900,27500,28500,463970,0.010638297872340496,27400.0,27915.0,28915.0,998.109985,1423.329956,35.63829787234042,51.78571428571429,44.945520581113804,32130.053973745595,29067.5,26004.946026254405,581812.0,1000.0,1400
1999-12-07,28200,28450,27650,28000,376940,-0.01754385964912286,27660.0,27800.0,28735.0,999.919983,1409.170044,36.81318681318681,42.857142857142854,46.236884584342214,31799.00164303428,28900.0,26000.99835696572,533962.0,1300.0,800
1999-12-08,27650,29200,26900,28700,566470,0.02499999999999991,28260.0,27750.0,28632.5,988.320007,1403.880005,48.21428571428571,70.45454545454545,55.032467532467535,31360.641652463415,28755.0,26149.358347536585,537716.0,3000.0,2300
1999-12-09,29100,30900,28700,30500,1069460,0.06271777003484313,28780.0,27970.0,28662.5,980.539978,1408.109985,56.71641791044776,92.45283018867924,68.58817283345586,31309.96342156072,28742.5,26175.03657843928,597946.0,2600.0,2200
1999-12-10,29500,30500,28900,29050,2369760,-0.04754098360655734,28950.0,28075.0,28665.0,1018.169983,1417.040039,49.12280701754386,65.09433962264151,76.00057175528873,31214.379697491517,28700.0,26185.620302508483,969320.0,850.0,1600
1999-12-13,28100,28800,27500,27500,752130,-0.05335628227194489,28750.0,28075.0,28480.0,1013.650024,1415.219971,44.44444444444444,35.84905660377358,64.46540880503144,31190.663964541538,28625.0,26059.336035458462,1026952.0,-1000.0,1300
1999-12-14,27900,28300,27400,27600,546380,0.0036363636363636598,28670.0,28165.0,28340.0,1002.640015,1403.170044,43.77510040160642,37.735849056603776,46.22641509433962,30740.969007676315,28445.0,26149.030992323685,1060840.0,-400.0,900
1999-12-15,27600,27900,26700,26750,394020,-0.030797101449275388,28280.0,28270.0,28227.5,963.580017,1413.329956,40.75471698113208,21.69811320754717,31.761006289308174,30483.18623817519,28262.5,26041.81376182481,1026350.0,-1950.0,1200
1999-12-16,26200,26600,26050,26100,333700,-0.024299065420560706,27400.0,28090.0,28075.0,948.570007,1418.780029,42.519685039370074,9.433962264150944,22.955974842767294,30507.67176216087,28117.5,25727.32823783913,879198.0,-4400.0,550
1999-12-17,26200,26900,26200,26500,428420,0.015325670498084198,26890.0,27920.0,27937.5,949.26001,1421.030029,46.03174603174603,16.9811320754717,16.037735849056606,30427.410371140002,27985.0,25542.589628859998,490930.0,-2550.0,700
1999-12-20,26700,27000,26300,26700,227190,0.007547169811320753,26730.0,27740.0,27827.5,967.049988,1418.089966,50.0,20.754716981132077,15.723270440251573,30288.067401808978,27857.5,25426.932598191022,385942.0,-800.0,700
1999-12-21,26700,26850,25900,26650,316380,-0.0018726591760299671,26540.0,27605.0,27702.5,958.799988,1433.430054,54.29864253393666,15.0,17.578616352201262,30180.67779391878,27745.0,25309.32220608122,339942.0,-950.0,950
1999-12-22,26000,26500,25500,25500,253720,-0.04315196998123827,26290.0,27285.0,27517.5,967.830017,1436.130005,38.00000000000001,0.0,11.918238993710693,30099.774750178687,27562.5,25025.225249821313,311882.0,-1250.0,1000
