Date,Open,High,Low,Close,Volume,Change,ma5,ma10,ma20,Kospi,S&P500,rsi,%K,%D,bb_upper,bb_sma,bb_lower,volume_ma5,momentum,high_low_diff
1999-08-02,71000,74900,70000,71000,969520,0.0,70080.0,68800.0,71010.0,959.809998,1328.050049,47.61904761904762,55.95854922279793,60.46688884023774,79344.0518988444,71010.0,62675.94810115561,956218.6,8400.0,4900
1999-08-03,72000,76000,71000,74500,1278856,0.04929577464788726,71680.0,69100.0,71210.0,973.330017,1322.180054,56.675062972292196,74.09326424870466,62.0034542314335,79683.33899264102,71210.0,62736.66100735898,1122139.8,8000.0,5000
1999-08-04,75000,75900,73000,73000,637760,-0.020134228187919434,72900.0,69430.0,71250.0,975.450012,1305.329956,52.53807106598985,66.32124352331607,65.45768566493955,79750.52629949589,71250.0,62749.47370050411,1103440.8,6100.0,2900
1999-08-05,71900,72400,68100,68800,501960,-0.05753424657534245,71660.0,69280.0,71080.0,939.070007,1313.709961,44.95192307692308,44.559585492227974,61.6580310880829,79636.3396010456,71080.0,62523.660398954395,923393.8,-6200.0,4300
1999-08-06,68500,70400,66400,68200,374620,-0.008720930232558155,71100.0,69750.0,70440.0,938.26001,1300.290039,41.25,50.63291139240506,53.83791346931637,77686.74881730096,70440.0,63193.251182699045,752543.2,-2800.0,4000
1999-08-09,67000,70000,66600,68800,195603,0.008797653958944274,70660.0,70370.0,70130.0,948.969971,1297.800049,46.34146341463415,54.43037974683544,49.87429221048949,77079.77470289885,70130.0,63180.22529710115,597759.8,-2200.0,3400
1999-08-10,68400,71000,67500,70700,303500,0.02761627906976738,69900.0,70790.0,70020.0,968.659973,1281.430054,51.35135135135135,66.45569620253164,57.17299578059072,76853.84764859524,70020.0,63186.15235140476,402688.6,-3800.0,3500
1999-08-11,70100,70700,67700,68500,276550,-0.03111739745403108,69000.0,70950.0,69985.0,944.080017,1301.930054,47.66839378238342,52.53164556962025,57.805907172995774,76843.65569151397,69985.0,63126.34430848603,330446.6,-4500.0,3000
1999-08-12,68600,69300,67500,67500,279890,-0.014598540145985384,68740.0,70200.0,69810.0,949.349976,1298.160034,56.09756097560975,46.20253164556962,55.063291139240505,76737.86896679294,69810.0,62882.13103320705,286032.6,-1300.0,1800
1999-08-13,66800,67000,64100,65400,269835,-0.03111111111111109,68180.0,69640.0,69430.0,917.469971,1327.680054,54.117647058823536,20.8955223880597,39.876566534416526,76454.19877431248,69430.0,62405.80122568753,265075.6,-2800.0,2900
